taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
3138327	Carthamus tinctorius L.	3138327	Carthamus tinctorius L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carthamus	3138214	Carthamus tinctorius	3138327
4544485	Aceria cephaloneus (Nalepa, 1922)	4544485	Aceria cephaloneus (Nalepa, 1922)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Aceria	2128489	Aceria cephaloneus	4544485
2747564	Crocus tommasinianus Herb.	2747564	Crocus tommasinianus Herb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Crocus	2747303	Crocus tommasinianus	2747564
5290146	Brachypodium sylvaticum P.Beauv.	5290146	Brachypodium sylvaticum P.Beauv.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Brachypodium	2705713	Brachypodium sylvaticum	5290146
5373324	Lunaria annua L.	5373324	Lunaria annua L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lunaria	3040750	Lunaria annua	5373324
6436469	Hypericum tetrapterum Fries	6436469	Hypericum tetrapterum Fries	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum tetrapterum	6436469
1598915	Jaapiella veronicae (Vallot, 1827)	1598915	Jaapiella veronicae (Vallot, 1827)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338	Jaapiella	1598816	Jaapiella veronicae	1598915
2493220	Hippolais icterina (Vieillot, 1817)	2493220	Hippolais icterina (Vieillot, 1817)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Hippolais	2493213	Hippolais icterina	2493220
2498286	Mergus albellus Linnaeus, 1758	2498285	Mergellus albellus (Linnaeus, 1758)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Mergellus	2498284	Mergellus albellus	2498285
5339050	Sherardia arvensis L.	5339050	Sherardia arvensis L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Sherardia	2908790	Sherardia arvensis	5339050
2498046	Chenonetta jubata (Latham, 1802)	2498046	Chenonetta jubata (Latham, 1802)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Chenonetta	2498045	Chenonetta jubata	2498046
2855324	Galanthus L.	2855324	Galanthus L.	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Galanthus	2855324		
3067891	Euphorbia prostrata Aiton	3067891	Euphorbia prostrata Aiton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Euphorbia	3063749	Euphorbia prostrata	3067891
4544909	Phytoptus abnormis H.Garman, 1883	4544909	Phytoptus abnormis H.Garman, 1883	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Phytoptidae	2810	Phytoptus	9468882	Phytoptus abnormis	4544909
353	Ostracoda	353	Ostracoda	1	CLASS	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353								
2926110	Borago officinalis L.	2926110	Borago officinalis L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Borago	2926109	Borago officinalis	2926110
3170823	Paulownia tomentosa Steud.	3170823	Paulownia tomentosa Steud.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Paulowniaceae	4896863	Paulownia	3170822	Paulownia tomentosa	3170823
3939584	Kitaibelia vitifolia Willd.	3939584	Kitaibelia vitifolia Willd.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Kitaibelia	7279505	Kitaibelia vitifolia	3939584
1782763	Acronicta aceris (Linnaeus, 1758)	1782763	Acronicta aceris (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Acronicta	1782659	Acronicta aceris	1782763
3084719	Portulaca oleracea L.	3084719	Portulaca oleracea L.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Portulacaceae	6717	Portulaca	3084696	Portulaca oleracea	3084719
5218987	Mustela nivalis Linnaeus, 1766	5218987	Mustela nivalis Linnaeus, 1766	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Carnivora	732	Mustelidae	5307	Mustela	2433922	Mustela nivalis	5218987
5404801	Conyza canadensis (L.) Cronq.	3146791	Erigeron canadensis L.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Erigeron	3146588	Erigeron canadensis	3146791
7059753	Gallinula chloropus chloropus	7059753	Gallinula chloropus chloropus	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Gallinula	7918617	Gallinula chloropus	5228199
7439391	Centaurium pulchellum (Sw.) Druce	7439391	Centaurium pulchellum (Sw.) Druce	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Gentianaceae	2503	Centaurium	7412173	Centaurium pulchellum	7439391
8298495	Galinsoga quadriradiata Ruiz & Pav.	8298495	Galinsoga quadriradiata Ruiz & Pav.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Galinsoga	3132547	Galinsoga quadriradiata	8298495
2492462	Erithacus rubecula (Linnaeus, 1758)	2492462	Erithacus rubecula (Linnaeus, 1758)	95	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Erithacus	2492460	Erithacus rubecula	2492462
2610645	Hesperomyces virescens Thaxt.	2610645	Hesperomyces virescens Thaxt.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Laboulbeniomycetes	312	Laboulbeniales	1267	Laboulbeniaceae	4837	Hesperomyces	2610644	Hesperomyces virescens	2610645
3040249	Populus tremula L.	3040249	Populus tremula L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus tremula	3040249
5414326	Primula elatior (L.) L.	5414326	Primula elatior (L.) L.	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Primula	8026112	Primula elatior	5414326
7465016	Myosotis laxa subsp. caespitosa (Schultz) Hyl. ex Nordh.	5341182	Myosotis laxa Lehm.	2	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Boraginaceae	2498	Myosotis	2925668	Myosotis laxa	5341182
2685689	Abies pindrow var. brevifolia Dallim. & A.B.Jacks.	2685689	Abies pindrow var. brevifolia Dallim. & A.B.Jacks.	2	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies pindrow	2685683
5229490	Pica pica (Linnaeus, 1758)	5229490	Pica pica (Linnaeus, 1758)	47	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Pica	7237083	Pica pica	5229490
5334186	Chelidonium majus L.	5334186	Chelidonium majus L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Papaveraceae	2422	Chelidonium	2888412	Chelidonium majus	5334186
5367273	Potentilla reptans L.	5367273	Potentilla reptans L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla reptans	5367273
6414049	Asplenium scolopendrium var. scolopendrium	6414049	Asplenium scolopendrium var. scolopendrium	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium scolopendrium	2650669
7237797	Trichia Hoffmann, 1790	7237797	Trichia Hoffmann, 1790	3	GENUS	ACCEPTED	Protozoa	7	Mycetozoa	33	Myxomycetes	319	Trichiales	1296	Trichiaceae	3215311	Trichia	7237797		
2203611	Armadillidium vulgare (Latreille, 1804)	2203611	Armadillidium vulgare (Latreille, 1804)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Isopoda	643	Armadillidiidae	4572	Armadillidium	2200393	Armadillidium vulgare	2203611
2481137	Larus ridibundus Linnaeus, 1766	6065824	Chroicocephalus ridibundus (Linnaeus, 1766)	62	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Chroicocephalus	4848452	Chroicocephalus ridibundus	6065824
4126278	Dactylis polygama L.	2705308	Dactylis glomerata L.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Dactylis	2705307	Dactylis glomerata	2705308
4543444	Cecidophyopsis atrichus (Nalepa, 1892)	4543444	Cecidophyopsis atrichus (Nalepa, 1892)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Prostigmata	372	Eriophyidae	2816	Cecidophyopsis	2128582	Cecidophyopsis atrichus	4543444
5403304	Crepis capillaris (L.) Wallr.	5403304	Crepis capillaris (L.) Wallr.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Crepis	3143303	Crepis capillaris	5403304
2490719	Turdus merula Linnaeus, 1758	2490719	Turdus merula Linnaeus, 1758	135	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714	Turdus merula	2490719
3170875	Scrophularia auriculata L.	3170875	Scrophularia auriculata L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Scrophulariaceae	2390	Scrophularia	3170861	Scrophularia auriculata	3170875
5290299	Elymus repens (L.) Gould	5290299	Elymus repens (L.) Gould	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Elymus	5290243	Elymus repens	5290299
5758736	Rhaphigaster nebulosa (Poda, 1761)	5758736	Rhaphigaster nebulosa (Poda, 1761)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pentatomidae	9650	Rhaphigaster	2079011	Rhaphigaster nebulosa	5758736
9577769	Anas platyrhynchos f. domesticus	9577769	Anas platyrhynchos f. domesticus	71	FORM	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas platyrhynchos	9761484
3039269	Elaeagnus angustifolia L.	3039269	Elaeagnus angustifolia L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Elaeagnaceae	2408	Elaeagnus	3039266	Elaeagnus angustifolia	3039269
3666039	Epilobium tetragonum subsp. tetragonum	3666039	Epilobium tetragonum subsp. tetragonum	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Epilobium	3189067	Epilobium tetragonum	7322563
4129708	Lolium multiflorum Lam.	4129708	Lolium multiflorum Lam.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Lolium	2706217	Lolium multiflorum	4129708
6390134	Anagallis arvensis subsp. arvensis	9631539	Lysimachia arvensis subsp. arvensis	4	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Lysimachia	3169330	Lysimachia arvensis	8184903
1309647	Pediaspis aceris (Gmelin, 1790)	1309647	Pediaspis aceris (Gmelin, 1790)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Pediaspis	1309646	Pediaspis aceris	1309647
2685463	Abies forrestii Coltm.-Rog.	2685463	Abies forrestii Coltm.-Rog.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies forrestii	2685463
2688189	Selaginella kraussiana (Kunze) A.Braun	2688189	Selaginella kraussiana (Kunze) A.Braun	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Lycopodiopsida	245	Selaginellales	420	Selaginellaceae	6724	Selaginella	2688177	Selaginella kraussiana	2688189
3085873	Lychnis flos-cuculi L.	5384738	Silene flos-cuculi (L.) Greuter & Burdet	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Silene	3085897	Silene flos-cuculi	5384738
4102733	Dipsacus pilosus L.	4102733	Dipsacus pilosus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Caprifoliaceae	6710	Dipsacus	2888813	Dipsacus pilosus	4102733
4889932	Dryas octopetala L.	4889932	Dryas octopetala L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Dryas	3000739	Dryas octopetala	4889932
1340298	Bombus lucorum (Linnaeus, 1761)	1340298	Bombus lucorum (Linnaeus, 1761)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus lucorum	1340298
2160133	Araneus diadematus Clerck, 1758	2160133	Araneus diadematus Clerck, 1758	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Araneus	2159718	Araneus diadematus	2160133
2878688	Quercus robur L.	2878688	Quercus robur L.	21	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688
3033374	Ranunculus sceleratus L.	3033374	Ranunculus sceleratus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ranunculus	3033294	Ranunculus sceleratus	3033374
5377163	Iberis amara L.	5377163	Iberis amara L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Iberis	5377149	Iberis amara	5377163
2492956	Sylvia atricapilla (Linnaeus, 1758)	2492956	Sylvia atricapilla (Linnaeus, 1758)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sylviidae	5285	Sylvia	2492941	Sylvia atricapilla	2492956
1596560	Hartigiola annulipes (Hartig, 1839)	1596560	Hartigiola annulipes (Hartig, 1839)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338	Hartigiola	1596557	Hartigiola annulipes	1596560
2151859	Tetragnatha extensa (Linnaeus, 1758)	2151859	Tetragnatha extensa (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Tetragnatha	8353100	Tetragnatha extensa	2151859
2594602	Morchella esculenta (L.) Pers.	2594602	Morchella esculenta (L.) Pers.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Pezizomycetes	316	Pezizales	1057	Morchellaceae	8398	Morchella	2594601	Morchella esculenta	2594602
2927974	Ipomopsis rubra (L.) Wherry	2927974	Ipomopsis rubra (L.) Wherry	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Polemoniaceae	6648	Ipomopsis	2927960	Ipomopsis rubra	2927974
3188783	Chamerion angustifolium (L.) J.Holub	6428650	Epilobium angustifolium subsp. angustifolium	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Epilobium	3189067	Epilobium angustifolium	8053718
2714166	Cyperus involucratus Rottb.	2714158	Cyperus alternifolius subsp. flabelliformis Kük.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus alternifolius	2714156
3033351	Ranunculus ficaria L.	7277276	Ficaria verna subsp. verna	15	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Ficaria	7354466	Ficaria verna	9094061
3189739	Plantago coronopus L.	3189739	Plantago coronopus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Plantago	3189695	Plantago coronopus	3189739
4989904	Harmonia axyridis (Pallas, 1773)	4989904	Harmonia axyridis (Pallas, 1773)	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Harmonia	1043111	Harmonia axyridis	4989904
2703647	Bromus sterilis L.	2703647	Bromus sterilis L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Bromus	2703642	Bromus sterilis	2703647
3085458	Cerastium fontanum Baumg.	3085458	Cerastium fontanum Baumg.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Cerastium	2873815	Cerastium fontanum	3085458
5334357	Fallopia japonica (Houtt.) Ronse Decraene	2889173	Reynoutria japonica Houtt.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Reynoutria	8420120	Reynoutria japonica	2889173
5356701	Lathyrus pratensis L.	5356701	Lathyrus pratensis L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	2962244	Lathyrus pratensis	5356701
2685464	Abies pinsapo Boiss.	2685464	Abies pinsapo Boiss.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies pinsapo	2685464
5332231	Betula ermanii Cham.	5332231	Betula ermanii Cham.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Betula	2875008	Betula ermanii	5332231
5367294	Potentilla recta L.	5367294	Potentilla recta L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla recta	5367294
2482048	Tachybaptus ruficollis (Pallas, 1764)	2482048	Tachybaptus ruficollis (Pallas, 1764)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Podicipediformes	7191588	Podicipedidae	9338	Tachybaptus	2482040	Tachybaptus ruficollis	2482048
2701841	Juncus inflexus L.	2701841	Juncus inflexus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Juncus	2701072	Juncus inflexus	2701841
3040205	Populus canadensis Castigl.	8190077	Populus canadensis Moench	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Populus	3040183	Populus canadensis	8190077
3169305	Anagallis arvensis L.	9631539	Lysimachia arvensis subsp. arvensis	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Lysimachia	3169330	Lysimachia arvensis	8184903
9576332	Anser cygnoides f. domesticus	9576332	Anser cygnoides f. domesticus	36	FORM	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anser	2498016	Anser cygnoides	2498034
5401877	Helenium autumnale L.	5401877	Helenium autumnale L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Helenium	5401814	Helenium autumnale	5401877
1045795	Rhopalodontus perforatus (Gyllenhal, 1813)	1045795	Rhopalodontus perforatus (Gyllenhal, 1813)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Ciidae	3794	Rhopalodontus	8566704	Rhopalodontus perforatus	1045795
1171988	Apoderus coryli Dejean, 1821	1171988	Apoderus coryli Dejean, 1821	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Attelabidae	4208	Apoderus	8920766	Apoderus coryli	1171988
2913130	Galium palustre L.	2913130	Galium palustre L.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Galium	2913027	Galium palustre	2913130
3033263	Anemone nemorosa L.	3033263	Anemone nemorosa L.	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Ranunculaceae	2410	Anemone	3016227	Anemone nemorosa	3033263
8149099	Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch	8149099	Chenopodiastrum murale (L.) S.Fuentes, Uotila & Borsch	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodiastrum	7578202	Chenopodiastrum murale	8149099
2426805	Rana temporaria Linnaeus, 1758	2426805	Rana temporaria Linnaeus, 1758	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Ranidae	6746	Rana	2422253	Rana temporaria	2426805
2685484	Abies alba Mill.	2685484	Abies alba Mill.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Abies	2684876	Abies alba	2685484
5358748	Trifolium repens L.	5358748	Trifolium repens L.	15	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Trifolium	2973363	Trifolium repens	5358748
5406789	Alcea rosea L.	5406789	Alcea rosea L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Alcea	5406788	Alcea rosea	5406789
7104410	Stellaria media subsp. media	5384604	Stellaria media (L.) Vill.	5	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Stellaria	3085667	Stellaria media	5384604
7224071	Daucus carota subsp. carota	7224071	Daucus carota subsp. carota	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Daucus	3034740	Daucus carota	3034742
7622059	Pyronia tithonus (Linnaeus, 1767)	7622059	Pyronia tithonus (Linnaeus, 1767)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Pyronia	1919016	Pyronia tithonus	7622059
3045753	Cardamine pratensis subsp. pratensis	3045753	Cardamine pratensis subsp. pratensis	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Cardamine	3045622	Cardamine pratensis	7972010
3114649	Carduus crispus L.	3114649	Carduus crispus L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Carduus	3114511	Carduus crispus	3114649
3127518	Centaurea thuillieri J.Duvign. & Lambinon	9305682	Centaurea debeauxii subsp. grandiflora (Gaudin ex Schübl. & G.Martens) Devesa & Arnelas	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Centaurea	3127469	Centaurea debeauxii	3128789
5284884	Picea abies (L.) H.Karst.	5284884	Picea abies (L.) H.Karst.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925	Picea	7606064	Picea abies	5284884
1309600	Andricus kollari (Hartig, 1843)	1309600	Andricus kollari (Hartig, 1843)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Andricus	1309591	Andricus kollari	1309600
1595344	Dasineura symphyti (Rübsaamen, 1892)	1595344	Dasineura symphyti (Rübsaamen, 1892)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Cecidomyiidae	3338	Dasineura	1594760	Dasineura symphyti	1595344
2888794	Adoxa moschatellina L.	2888794	Adoxa moschatellina L.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dipsacales	946	Adoxaceae	2510	Adoxa	2888793	Adoxa moschatellina	2888794
3172104	Veronica peregrina L.	3172104	Veronica peregrina L.	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Veronica	3172047	Veronica peregrina	3172104
1309691	Neuroterus numismalis (Geoffroy, 1785)	1309691	Neuroterus numismalis (Geoffroy, 1785)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Cynipidae	4339	Neuroterus	1309690	Neuroterus numismalis	1309691
